Marketing Spend,Administration,R&DSpend,Profit
71834.52584501708,386283.35485824273,51715.374538438584,209925.9557299773
42117.97105977203,207727.52289310656,27547.23348746225,123688.51208954272
47812.24847911044,263881.64872389287,31481.90333841375,140307.0199504843
47359.44482408729,256603.30373769527,31157.29266775131,138986.9134731974
45856.23181419166,246575.6121919574,30094.259641772598,134602.67902504446
75922.23586095363,401532.6635177459,55763.90577673815,221677.55424435105
59320.23965704006,335560.38318872754,40427.38145733802,173767.37858590207
39915.63195321556,177765.96512017466,26110.49151070372,117251.49893365943
46929.58249284746,254022.76968221588,30851.01595826699,137733.46166067026
70957.60191357408,377294.1684978915,50870.2481402458,207400.9018472261
50464.81882524241,282458.7303900914,33424.674989440224,148035.2537194208
49229.88214356234,273769.7413357915,32511.422747862714,144438.3742907307
63152.6332258522,351802.113254521,43708.90640862278,184867.9687525954
101874.5947424882,467017.024816429,85725.98035821039,295467.545957079
48089.864301035224,263385.79475563177,31681.933820315684,141116.2596082817
36158.348425813194,111488.52647947872,23766.949354997796,106258.45007166409
50043.28590844757,277704.3679780985,33111.22300176993,146807.71358418034
42047.58889874768,203168.23463593185,27500.59059526664,123482.8775885072
80462.1621154049,411908.8604410397,60472.08829730938,234691.50440422414
35851.510662060595,106640.92609370164,23581.497387079133,105360.11254175396
56697.40615333096,318725.3377435218,38269.5123953869,166157.46129255168
74511.38871891848,395880.5934019651,54346.23889379919,217625.10715911703
69643.54536849477,380745.3134264368,49619.240137422195,203614.56593897234
52996.55413527649,299635.0602441988,35345.01745092561,155403.02107659914
48132.02390247366,263499.8855946273,31712.378310652333,141239.14502494998
34901.68549401699,70709.58161165666,23013.057554317784,102578.7409152724
30494.15690196458,147455.69994713343,20485.633933923276,89662.02866684204
57999.227072345646,325210.2913909826,39331.66510197913,169935.84529597108
35662.142711338056,97059.89702350009,23467.487821988438,104805.65172192336
84310.2474282234,425537.8902254086,64638.55923606301,245689.51305441867
57570.200998460336,324260.6251335455,38979.692217032854,168690.92003793156
61040.33631243342,344936.34430061403,41881.27326812507,178752.48743644796
50060.43348521753,278899.1681625604,33123.93906756985,146857.65322876486
45883.139031442915,242327.91170907725,30113.090909798477,134681.17939062032
77232.98773729325,404290.699753257,57100.27576427268,225439.06657890123
20094.038394734052,326347.16875433136,15220.929427297311,59127.48481323514
59658.15172160291,335010.4394511984,40710.56911205585,174747.0563393474
55968.314914835595,316547.4440419888,37682.27317673777,164040.28871979067
30901.010688989583,139335.14861825053,20711.397352591168,90855.02095093217
75986.42367645502,401233.97100387973,55828.91522416253,221861.83368879542
64839.82966182925,362823.2618389462,45202.3526520675,189747.58218413062
49459.86457726512,274436.2976584335,32680.337458116584,145108.36777479382
33822.80398336112,32751.375059431404,22377.668571585098,99418.48185727488
51770.96438297971,289302.75239667797,34407.29934820222,151837.40570025807
59478.516732614815,332962.3155630262,40559.878161740766,174226.27840662346
64104.23938599028,357848.4689435208,44547.55225062798,187620.7184941934
61804.483784082564,345944.79959935765,42537.05212959961,180965.64302534302
48566.45103486924,267769.4439919867,32027.1225315943,142505.27182325424
52697.58050867965,295903.8793237764,35114.86277238509,154533.4001959836
82413.53080761593,420825.6743066865,62564.68819092912,240272.46146793262
33713.46335205949,41151.09743888062,22313.882650705196,99098.14482967994
39988.74830379849,181312.18152419684,26157.437927794505,117465.2845622859
76805.67478458902,401530.00899861095,56662.56775200645,224213.1572059668
68326.6385815772,374196.2700704178,48384.00258786112,199816.95962520008
73951.19755738998,391887.3975991674,53789.295605409665,216014.99655477842
42980.79859167703,215632.02652091082,28122.95946755587,126208.98794411239
65544.72550563392,360621.13334948686,45835.18237969507,191784.8619568089
67633.7495681533,372656.4957312942,47741.49359517129,197817.64368598428
59929.97326581921,335220.5044342391,40939.230367848126,175534.99836442835
37968.05616490507,149214.49509410438,24878.897906552724,111554.99376029796
44029.802050745784,225444.28229805175,28832.710220429766,129272.21882586389
61230.002942089064,343868.41034829494,42043.473218802974,179301.89264664034
67251.29141167806,367590.40423460235,47389.02818781268,196713.71596382046
51395.593534902604,286641.65165136324,34123.14068439469,150744.9394713467
32410.572494706088,95748.43970549291,21562.395697779913,95280.26325483776
62464.25914775117,349277.2294889472,43108.17110221564,182875.77531319868
47610.27915350557,257550.44939856083,31336.86117971527,139718.2280426157
51221.311070951815,289934.90530502144,33991.69160298958,150237.65119342634
31369.958900221704,126539.78609411989,20973.50750005768,92229.92704622349
40740.44009767685,191661.80527156615,26643.07366402113,119662.84627532604
55853.45652178685,316161.3704762516,37590.259615372765,163706.68785006032
81785.785247404,418930.80490309343,61886.97493787625,238477.95192088737
56035.47211548203,314381.00685493584,37736.135854324835,164235.33500234206
36190.37661312707,114080.53398895022,23786.358432377696,106352.21490833633
43485.32849696894,219573.61139704593,28462.977272306394,127682.43504948626
56521.604543462316,321927.97308611486,38127.414689773155,165647.02923354963
75330.09443984024,397630.87073672324,55166.28482059335,219977.17847637756
47187.69401467885,257402.3315402067,31034.69994575666,138486.12539220921
61110.854123444406,342368.30012398347,41941.53516744803,178956.7621117641
70249.59067957861,378878.88563460764,50193.914834113864,205361.21318178112
58463.83710492107,329604.63787182304,39714.9767243479,171283.72033609572
48064.56146823644,259761.5955234257,31663.670535768986,141042.5067010451
48913.33508171877,269014.11602908035,32279.795966234302,143516.08922932352
66099.19982595842,364793.2220283821,46336.65661061407,193386.81559929546
44168.791339173054,226447.53783483867,28927.558796297268,129677.99431799406
55731.3839814331,312988.5664094307,37492.615194166254,163352.11330295232
58087.098747471995,329516.0266388933,39403.98963813994,170190.7933034148
34230.39733113295,37100.0817499323,22616.431358011396,100612.5236653085
60382.75905037439,337554.0680109208,41321.82799615664,176847.26016184027
60603.504947721405,338938.356289996,41509.128982575516,177486.91114413866
69418.67376167013,377082.4577476824,49407.00564287053,202966.31162229448
61518.848331521054,344263.9577282626,42291.210688436695,180138.48039163352
46266.43265080344,249130.77868332894,30382.1203820237,135799.3259836506
59542.2468957982,336643.4118888149,40613.30132045966,174411.04344702468
43432.768814960116,221210.52015175833,28427.439541836444,127528.95097292283
41989.18681922681,204146.3436319609,27461.923596016124,123312.24108550044
55898.82264009255,309329.8240515447,37626.58642988209,163838.4538733952
41305.09859423447,197604.74307382878,27011.468382617528,121313.23351963729
54391.348033935814,306842.1418946266,36430.77270304133,159458.43864651606
60701.40518227754,338228.7427892292,41592.35896783183,177770.57071823155
84234.81801272504,422946.3408842509,64555.33273299791,245474.230670316
62799.009834159995,350245.9703384961,43399.68320098584,183844.65703171038
64398.07325851709,357572.78666919685,44808.43079893029,188470.4070669575
67968.77764092239,371486.04785820184,48051.52464987042,198784.46309879143
55755.245297920825,316399.66108339035,37511.68956361047,163421.4230607546
67582.72813449075,370146.6377150188,47694.38356082119,197670.38982172904
64014.109282575795,355278.0809652242,44467.71291381755,187360.0582914029
39324.66389977861,171101.97444344396,25732.93278629565,115523.36294449792
73195.10347864106,393443.7478642804,53042.94373641108,213840.8875722716
42939.47633495103,218009.71095115016,28095.22140340283,126088.29657096899
61058.371992911445,340059.6588450982,41896.68095255232,178804.7335918605
53836.79669695817,304370.5111516452,35996.71694399135,157846.37727035745
56511.02563109493,320518.67818592495,38118.8740621333,165616.31242080813
50518.079534669676,281266.8158573097,33464.40692927911,148190.33730312684
32652.775130483846,89935.56101904676,21700.89901041897,95990.10122310836
59949.337294013094,337193.84074642794,40955.549047855246,175591.12550901264
65362.7726187764,358861.99632352684,45671.32958631042,191259.06309745729
69580.05723510918,379281.3561248546,49559.26519810247,203431.55294545038
56441.493185200794,321261.1646016496,38062.76737913086,165414.4147840877
55350.876284661244,310447.3535931023,37189.232167769456,162246.74720657195
53130.60504168358,296380.93407593394,35448.50689982245,155792.89422741064
50688.67675529653,280035.64756559813,33591.86304217215,148687.05469906144
67942.13196255759,374575.26500912366,48026.8234004731,198707.5764333762
65373.33345906846,360545.0049575873,45680.83031123248,191289.58281691847
72417.22843102262,387268.60831016547,52281.506990161906,211603.042704105
39676.01437907915,177862.51653463388,25956.999172413274,116550.8406820193
49121.77269861155,274844.62550736475,32432.203028942993,144123.40288450327
53296.14264881114,299738.0070206286,35576.55672994661,156274.30968522283
52907.31607627424,296694.7720470725,35276.22550003766,155143.4680170757
54566.744083132944,308672.9922545779,36568.71135276412,159968.2205548849
53808.626696989115,302727.85695735493,35974.751571244546,157764.47679700883
48827.94525092775,269907.97165957355,32217.485554235638,143267.27777759664
44932.07680906218,237547.88754042197,29451.821384335733,131905.99682906904
72235.41086329638,388011.4425898726,52104.468672995165,211079.81685371674
61643.56095017013,344383.80764249485,42398.443793641374,180499.64740639244
63302.0868513483,351559.28025614866,43839.989426679545,185300.39593024284
76407.40115024544,400484.02466351556,56256.38582972228,223070.23855796378
60521.14845079065,339635.9758312987,41439.19085442268,177248.27711949236
61581.08850881561,345186.65361397417,42344.707073017074,180318.73062027054
87188.17710160579,434388.51152716664,67860.59652759178,253894.23569555563
40979.7033545374,193451.22335304564,26798.7969625192,120362.20700360648
67253.77252074477,368055.54858047434,47391.309723446786,196720.87824560358
54918.59895631024,309159.5236764926,36846.37255592613,160990.74452036203
76612.67267987633,401372.3136704202,56465.518885936275,223659.34095936804
55713.945356939184,316733.32180945226,37478.67872045958,163301.458972598
68730.8636357448,376194.66456409555,48761.194450304254,200982.95853553872
62230.20381530252,346483.9083557092,42905.04521064684,182198.23442785194
59383.60478760113,339015.09673274844,40480.394380598416,173951.1004847664
80956.34664248176,417723.84564083547,60998.11151374999,236105.6227448735
68345.71244118111,375443.7401659678,48401.761769116616,199871.98510266354
60644.61192616514,340553.2954227163,41544.0639597102,177606.0177429086
52942.43518961631,295164.85948848666,35303.28851120684,155245.61487635123
41504.10813363426,203648.759615268,27142.04263451555,121894.82011980105
77420.35994400672,406574.15305218665,57292.830091759984,225976.50243706195
80814.27028939212,415882.3944453956,60846.60898200965,235699.11964522928
79570.93163437903,411640.04386126215,59530.16416819973,232139.9776124513
41919.0466655208,208460.3501880607,27415.52886496677,123107.30400022176
66486.61241637779,368675.43214798084,46688.96757183542,194505.7990004589
58279.6876998944,332645.23269722273,39562.783053932675,170749.52473061086
64788.16074917371,357586.32355158334,45156.172381039774,189598.21718404262
36624.37734608786,123027.28135813365,24050.320464013956,107622.6898914003
49904.104568256545,277501.11227399507,33008.12016260022,146402.35579104358
64525.903356755545,360234.03978718503,44922.20771319197,188840.01335441522
48177.254772653025,265467.1527718668,31745.06036393226,141370.9800546861
64388.74756882703,357631.32533738186,44800.13707774059,188443.44184329172
42589.97963196087,212138.6117470151,27861.284229914007,125067.43474991932
48663.82935559994,268855.61316410213,32097.932255553147,142789.04654257893
75950.50007343336,399089.94406455604,55792.52629451174,221758.70011257552
63223.62563778643,356087.2234910691,43771.1433084306,185073.38174300623
71088.7725842209,380135.6311780544,50996.13870599807,207778.68887274025
45186.28393665308,236075.30605726404,29627.696563344536,132647.87086095894
59044.49573654415,329013.8564864254,40197.17199589424,172967.81179698437
75121.23313744635,397380.1601963788,54956.394318194005,219377.25876899343
57289.32841400372,323574.4524466136,38750.293567153996,167875.75285932442
70401.69178045371,380269.17375837883,50338.758594457075,205799.4723185407
50298.6153671314,279489.3977774777,33300.872548657826,147551.28206798172
76589.20758954823,401832.2688761553,56441.5892879048,223592.00335539694
71514.50466993345,384388.7788750969,51406.00278934819,209004.63375739433
87205.80758370752,431122.2478546331,67880.61538126941,253944.44306127733
67734.2467910396,372877.4306124996,47834.36736230087,198107.6774436509
73999.94976361471,391859.9286774081,53837.6308356746,216155.14435178303
54783.97703420648,306542.83522439335,36739.988083465425,160599.54066588765
49931.31333133885,279825.1615839292,33028.26057671724,146481.60171231517
91216.19909039004,440742.8975224595,72523.21946204608,265347.02650549065
48871.33760048118,272200.0144472864,32249.140570056195,143393.71684065947
58015.08077426222,328457.4409432525,39344.707906914795,169981.84355023236
60944.117488095086,341091.8110100659,41799.13191554932,178473.75011859724
42520.972638570995,210647.82752271587,27815.234962034432,124865.85319646771
85649.0976538344,430118.78943715245,66126.18431737491,249508.68661495025
66565.52222352188,364318.0482476631,46760.92249573777,194733.6872172426
56386.84107468015,318587.86507607513,38018.70274029759,165255.7195133271
54664.046539371986,307733.2939629084,36645.36956277547,160251.00803337002
75754.85376280893,400707.6129177994,55594.59062601538,221196.9728561527
78258.30563688577,405273.616828418,58158.60948557036,228379.12105970888
62747.24154282802,348807.0937928491,43354.52487160017,183694.83373523486
56190.01495408398,316032.1272808155,37860.26115062026,164684.1531052689
60252.54063099656,338640.9578331891,41211.57672584281,176469.89379769264
67059.33807959945,367729.9448984361,47212.71298322282,196159.567517805
68208.806875377,372836.78706801217,48274.378297949304,199477.01729635027
56521.81143217256,318268.51843929256,38127.58172781884,165647.62995171445
82390.43538789103,419670.6932450928,62539.6781277607,240206.454078873
59627.53681292241,334916.8332468597,40684.863397500645,174658.30442671035
55894.42321066563,312461.7502266784,37623.062671927815,163825.67584570328
52087.09477419746,295065.0730535315,34647.718421387995,152757.3167571011
66813.27693606904,371825.08283701574,46987.26944325447,195449.12407908644
75116.35844373995,394513.2860908805,54951.50122782357,219363.25602224524
55789.87473453948,312082.034753461,37539.38219391643,163522.0094483481
61973.02493696751,346307.50354188116,42682.51265866925,181453.65599267653
72513.85308667592,389194.0944039145,52375.73618353413,211881.07982420805
60980.62868276597,342272.39719738706,41830.28990400511,178579.5214676089
88837.12122187356,436475.8290376307,69747.71713805632,258587.05269438587
63039.92525742115,353184.1919952553,43610.2073844164,184541.83730110028
68901.8862819572,375339.0368909734,48921.303318970706,201476.19272028346
68922.28465141999,375813.9544819051,48940.4207629866,201535.01879168182
65106.07070444742,360102.76927696285,45440.757942986886,190517.16471796203
78458.32982804207,405037.2159133394,58366.404412473756,228952.4399507906
80327.23727738422,415105.20090934465,60328.93322389827,234305.3279656574
54034.875990326414,306463.9497473309,36151.39642828116,158422.2353922024
47914.69449843692,263884.4206779261,31555.62927403425,140605.6571777074
67576.33113636149,370470.2577763006,47688.478918636196,197651.92701725182
60419.99432287649,339320.89044012385,41353.38622295956,176955.1613130457
63913.29139872854,353628.3646167914,44378.507350605185,187068.47292750355
68713.09494077793,376015.7860717694,48744.57752155428,200931.71018856223
47090.77001338802,255950.21824422572,30965.64675733,138203.50040304443
61789.46271755363,343305.81666323583,42524.102517092666,180922.14717919237
63491.14935318267,355261.9732194379,44006.14865275905,185847.37550305657
49090.290830844664,270458.58639386215,32409.155971159013,144031.6793065924
57421.60673937218,324554.1208638707,38858.228599652604,168259.674188358
77767.7307115876,403433.36206426384,57650.81499080159,226972.67682547748
50714.49886472147,283200.4676461354,33611.18073699875,148762.23607544028
62915.47465188284,352028.123814818,43501.38009071901,184181.70378268315
66571.71443133791,366652.2246848824,46766.57173046092,194751.569609345
76050.66287921993,402112.3497145303,55894.02131845283,222046.25272963388
67747.90617935071,368658.4973702666,47846.99886571754,198147.09693311033
50661.6588037508,281899.2493356218,33571.65792371276,148608.39069419313
44159.19554350001,228965.06509140303,28921.004373220934,129649.98034752223
58386.16450736896,329752.6409547981,39650.73998486397,171058.40746425453
59270.5950662668,334199.55208755465,40385.87660844995,173623.43401933025
66763.392117063,367492.2588440082,46941.64273878711,195305.08092712171
81943.17644235269,417477.45623354154,62056.489971742514,238927.95619915196
77642.99151372988,403220.2537894759,57522.11372844629,226614.9825853393
78323.71052899788,408424.1130996526,58226.50748844526,228566.59641085545
70899.28196017022,381778.6224346933,50814.33491690575,207232.92355495793
74276.78038266713,392528.4847757382,54112.57920210227,216950.86383764364
67173.21506641767,370476.7587847361,47317.2654447292,196488.3255957384
74288.95461160039,391630.64833049366,54124.68961021455,216985.85402912373
60628.117712363324,337475.56556114694,41530.044152360344,177558.22642043314
38861.63746315662,169117.47711696784,25439.45853596265,114169.11509491282
54438.88982892385,307564.42797184613,36468.13047404257,159596.6212620053
65278.93392664324,362017.7990805146,45595.94854295159,191016.7715226176
79275.59345685235,411681.4079604857,59219.93410209594,231294.0928415746
65285.06715926374,362006.72602344013,45601.46053946768,191034.4967953841
91443.16108847303,441929.1143058717,72791.2624396276,265991.24720892997
59832.38403549596,335486.6543938981,40857.04816128931,175252.12473595818
102336.57027660753,467514.94103957777,86326.71307225016,296766.7184351524
74307.12727975534,393351.9138121246,54142.76998371029,217038.08393439648
56324.59739523816,317708.34230292443,37968.55461293296,165074.97512338878
62145.28382495319,345800.494469049,42831.48883612979,181952.38753562752
76405.06348449292,401006.9238412295,56254.00681442047,223063.52929382143
77393.09528102845,405305.48287589353,57264.787716116865,225898.30403505533
57991.24667670918,326344.396323707,39325.10063135773,169912.6906731151
60550.09691999323,339203.2287142582,41463.76619012097,177332.15863280557
98061.37257734984,459107.55034507974,80857.87056522569,284723.3069763403
75360.77180106954,396074.23579363717,55197.153023220424,220065.28714533037
70409.8567531696,383802.854909904,50346.540976775264,205822.99743738392
57852.583563283944,324081.3033894392,39211.144941550556,169510.3532878201
70305.78323310285,382278.04851349967,50247.397423961986,205523.12936915818
37925.48583836715,144866.94584501558,24852.383201702192,111430.43727537253
44783.299653261696,235809.80891844767,29349.184088649406,131471.77364323434
66307.52046417394,363445.7812476142,46525.904872851606,193988.5500115668
68993.56018846115,372749.9780726777,49007.255319991236,201740.56185645648
48724.36987414013,268447.6900051231,32142.0027669143,142965.46458400483
85983.2309608887,430686.2519041482,66500.51324567803,250461.225435275
89862.94119393089,437593.8173673193,70936.81561247491,261503.4195818487
49692.21641133649,273795.8222805982,32851.53122784166,145785.1963200798
84878.72419392542,426350.2632880122,65267.80479286943,247311.6066902162
52615.68217137139,297056.8932718609,35051.97450513559,154295.1625964376
79479.18183584602,407834.15546661866,59433.6864548077,231877.21369861078
73508.72508405948,393700.6147976084,53351.777701349296,214742.81933284635
47987.841011168515,262353.52665724244,31608.333664220165,140818.8764921526
60162.25562947531,335483.06404158025,41135.23924974996,176208.2372192202
68556.37962637894,374626.053750394,48598.166034553615,200479.689165611
86071.27697895815,428736.1100011791,66599.35507960168,250712.18449250204
63934.5291922346,355464.1506077019,44397.29006210005,187129.89821987768
88147.78559952398,432859.49001525383,68955.17266641023,256625.97114932988
97652.2180606594,458220.57750232145,80345.10755067432,283568.30606232217
46600.74794494011,250681.482237934,30617.960611877843,136774.45153409656
91966.34462400615,445679.63802935433,73411.3108880722,267475.8255386445
84734.6625359469,424827.01010251814,65108.00819500323,246900.60600043746
72890.17745339544,391908.5539221578,52743.686702063664,212963.78825883416
93599.9057672449,451043.634315582,75366.78106894127,272107.09540017793
64766.594368878126,357966.6987452266,45136.90526113909,189535.8715819706
82936.31439651671,420692.77537318,63132.37096973491,241766.29456062827
59705.15217933214,335471.7128880776,40750.05185195871,174883.3068166943
68555.25709356641,374453.34710460977,48597.11824974521,200476.4512397088
54627.41326345528,311039.7768628997,36616.49725433182,160144.5432837597
71919.96040303557,385900.4394027106,51798.151747931675,210171.8852681019
66400.59905147392,365740.23733282567,46610.61027850856,194257.38404774127
63437.381300612484,353672.3006156317,43958.855931483,185691.82419240286
75506.58990322624,398946.4449985537,55344.017229907164,220484.0678007618
86163.67313577363,429700.43471149396,66703.17198368286,250975.52470651752
55497.795876917866,312524.2482582462,37306.1968707987,162673.56944852887
48570.099929752076,270507.6519545097,32029.774156179887,142515.9054499017
57585.92565664307,323790.22668864817,38992.559167675914,168736.55378654427
74747.10731461928,395524.5456449481,54581.602019838334,218302.43669216544
95133.27248753876,454250.7922035629,77229.16300742721,276448.5812304424
55870.97631667284,317767.3594730502,37604.286046891815,163757.57449185458
49683.3626911633,273850.3100815125,32844.99799265687,145759.40715205792
57975.53984605094,329764.3155480426,39312.182514246124,169867.11800438422
57930.59365985421,324712.14658299665,39275.23051171973,169736.70664264957
77163.3146488473,405431.1079587897,57028.77278852154,225239.20717985547
106361.80441491015,477600.8735666872,91661.18717168226,308063.03029325395
62651.93775293661,346134.4080564025,43271.463277886076,183419.00261940772
63231.53596624093,352871.2503325791,43778.081329719076,185096.2693819328
56918.28763914581,320086.47085083014,38448.49838766636,166798.7176230077
65412.407882539366,360172.15374230756,45715.99261543683,191402.50218931944
62310.027184254526,347779.03678506805,42974.25579781237,182429.31600522046
73333.45913756479,392414.10441930033,53179.056887024,214238.8015677305
65123.75707974739,357485.0843222863,45456.62167611261,190568.28389460334
85572.66952181188,429480.51107771794,66040.73423142583,249290.77325261934
58178.37105955196,326969.8233896964,39479.19765663896,170455.5957461632
67821.09460883238,372632.62978450605,47914.71353966338,198358.30521499988
58504.79371710644,329889.5930545852,39748.87377808267,171402.52377632904
51251.493489627814,289015.4733331649,34014.434126474545,150325.5067417955
59759.826990900154,336493.49310550763,40796.010313906714,175041.8004032847
54457.66054322512,304684.24624354666,36482.886632729904,159651.17842522092
60226.56885908963,339077.84244911175,41189.60846823044,176394.62581757238
66476.70676272592,363351.71219569765,46679.93963197533,194477.19114580177
95075.89224066632,453149.0691354224,77159.00204073335,276286.21904778073
55597.57872837473,311874.4438195007,37385.7615393065,162963.43542479488
58017.17875263904,327995.99460881203,39346.43410364422,169987.93063976182
60413.62946816227,340264.228145712,41347.99075775126,176936.71725463754
81482.68671183381,414636.2674349035,61561.290615329846,237611.205015261
78377.08530319814,404445.99344122194,58281.95122654864,228719.58257811036
88819.62694188833,438747.20140698715,69727.538864374,258537.2965940154
59102.483350105766,329829.28950529016,40245.51844343685,173135.96631188664
92861.90933787987,446425.6961940626,74479.70283430666,270015.5925686581
95040.11934303067,450051.64004926174,77115.27962918357,276184.9926667163
101063.26230340636,465537.8412056342,84676.6915088892,293184.5867566743
64692.080562618736,356358.8813099105,45070.37334063293,189320.45597409818
78995.94957150223,409622.4010770172,58927.064012805895,230492.99724567903
46531.21045399862,250338.85069327877,30568.814645629813,136571.63656655155
75480.09640400631,395939.06846594287,55317.316591777424,220407.98311305963
69603.46077720409,379442.1340437765,49581.36867194307,203499.0175976126
61056.52965530363,338328.6520777773,41895.10690808543,178799.3966909246
