Marketing Spend,Administration,R&D Spend,Sales,Operations,Profit
2887127.680510015,6690635.152456971,449585379.3423809,8910538.630624166,222666.20392195252,4004911.6710813763
3363078.236903813,7361512.165334895,129253707.88317397,7874116.807522444,276648.6232205967,4982010.757708064
2427253.610889105,7014970.223216765,4578697.415684514,7364004.012613547,1668655.4180505706,3242696.67105888
222154.40021489252,8166289.453283256,118995678.32499285,8626011.595072102,1911943.2952547695,3914716.388881157
938548.8944361052,7139921.122874505,510129553.22102994,8980190.50479752,736494.7727786526,4384074.82684169
3644566.500855811,7282030.780319334,276322890.64982855,10362892.156369898,69130.08383099781,6009891.664866816
4809692.515917652,7357930.5691328095,221352575.93107876,7123894.777397965,1326441.2977623355,4186020.9416897665
523249.1007639008,8011411.619742495,244684594.37416214,8763883.532042423,2128609.844050547,4675801.853905097
2283654.6956979022,6951650.956479904,172082176.0155665,8592553.169226993,604417.9589859108,3168578.2294383505
3300247.4820698802,7147283.128712267,14205841.819264218,9888589.323639799,1916982.0264937284,6407250.626870537
3654581.290254722,7034086.936862462,25821809.88495236,8413181.317021428,1740385.6226777136,6019328.820433979
3531685.809559875,7210438.332335086,315055059.51852924,6814393.763707379,7656.091115331743,4860262.522080599
1948111.2357758807,7199063.863824827,484851008.60062027,9249276.955815213,796211.6807796239,4491149.798864826
3495042.6184374704,6989580.651136364,426129860.96915936,8003637.033971228,331233.6382756769,4676826.223230635
3541985.68839596,7217403.175250641,322043307.8112149,7508981.937667521,882932.0852251977,5867666.251250402
693226.7856463734,7091883.864127887,363814949.79996824,8413657.586817583,1402257.990480626,6234163.293612884
1773200.1977795581,7285770.478831161,535215993.88247263,9019348.343028385,2538556.4986379826,6868143.339758903
3986265.798252555,7469760.5289624175,3502309.8276258036,8284828.176959684,144694.09367127134,4653001.586536143
2006092.954398134,6611640.222619453,15688720.157147842,9594105.168473896,570684.3741394,3877287.1150512965
3556331.8016595906,7467154.273280615,259121769.754859,9308878.75824396,457715.9073066099,4928086.4785234695
2242401.7555457084,6657194.473111932,348015199.67104656,9740048.88189752,1173384.6152473465,1472054.7023472614
2511357.8547114735,6121644.780639149,426149162.1929546,8908362.069199558,1137267.9175781917,3446062.8241553656
2579434.842191413,6081165.499847249,435749016.1232764,8694192.930528298,540256.1517105891,3000259.4641576605
1703243.042418494,6530918.608445471,155446090.7875587,8767524.794369994,224501.9069101687,3481157.8414184293
3810205.1971617932,7462375.111538314,289388990.468128,8773386.331810858,1867167.8415573286,4956564.922690616
3565057.0814622357,7312434.951032842,154002188.99618286,8555230.361900358,197900.30091842904,4416738.492081847
2783713.702248096,7304082.2203888595,243916826.05060875,7103545.473863163,801368.5444550359,2437140.042990417
2628193.4559361855,7243681.904327097,132269044.21454963,7122157.617629001,323432.9826421074,3357782.176888979
3202943.095600716,7044937.692247685,358078856.458081,9451294.176119752,1674181.0994448748,4566727.062566303
2643248.9846086865,7208472.640126871,236865894.8994866,8683641.033415813,1658917.5627041378,5047540.581079898
1314269.6718428184,7128365.018635428,368964137.3827658,9123106.304910485,242094.6597970532,4078169.4021110614
1738710.5349386202,7204162.093362677,313725177.58381784,7281330.572927332,2126401.638930094,3657730.1983134993
1380326.6990057428,6887903.748226201,624043581.4103783,9291727.586098254,338716.05163259804,2561015.8487676443
5225392.253945292,6445279.502841891,449876208.38683593,9387168.119186928,876970.1439421906,6921914.878456193
1936751.3528847178,6802986.004598085,409940296.6949907,8467081.853160098,655778.9296934336,4827790.727989331
4199603.862053579,6772056.839027457,164198630.77160865,8298010.981034496,1788160.8664292605,5357272.598375285
3849904.9401995325,7955162.012896809,241026402.76232684,8866399.780358374,1443595.5134965326,5757534.391646229
1753603.6152718307,6779989.1987948995,363601607.35209024,8006313.074310115,1276549.603519373,4503945.901814714
2945058.949667301,7569631.034846402,382298963.54144555,9603387.36976778,1173828.6560926214,4679205.5696198465
3445910.6321670497,7986591.640353895,276072654.00319064,8266839.486552601,2472587.115416077,7325397.548301027
785620.9765278712,7974152.358564472,328890317.35306346,7835946.992836731,1254502.210604731,5589170.832763979
3443763.9962910754,7876126.139468473,355776356.3579919,8206727.524911107,482408.67530775303,5378420.711998384
3419170.602106809,6967473.233982693,167514166.32210997,7777478.408775708,2022958.571747332,2646040.443405973
2118081.488625878,6653812.667760802,471898269.26478124,10714345.183335893,947763.2114292672,3212596.740390319
3680064.5358466012,7163748.816832129,338359655.84076965,7838055.691747461,799239.9957437001,4670228.9728824515
3137989.274257711,6945897.870894269,407590186.1724057,9110880.858474793,1230419.914787338,7198299.666352464
582117.5948250018,7147006.461121634,194996792.20018423,6745528.591223893,539459.0784911362,5600608.358671368
4770901.985029462,6906549.810230515,144744911.87184057,9122143.229117787,5532.500665830681,6622450.32651164
1712101.9810044118,7823284.598308522,19253145.809528217,8468067.288987577,1025222.5312921184,3973566.552019006
484426.1566239301,7466188.889109353,26005230.058135845,7271528.036821667,1305055.2293035954,3011041.586321968
3957327.540079667,7183652.052887902,17459678.05285781,8197880.380122216,1096484.5354458138,6235807.467046459
1737232.837232555,7626746.139313014,338250570.4928403,8989903.096489148,21139.622167620575,2930068.667127891
872801.5719124669,6761479.282812822,347525936.9076862,9536554.983303154,817356.6858323917,3505215.2853753474
1829359.3363956828,7559221.239297252,17152578.278426908,9386011.12880937,74533.07846828643,2486652.0808683885
1511589.19332939,7228970.989944999,68823435.12458104,6905943.572860203,1219099.481853857,2641281.475539247
2575304.7542350227,6879623.086707837,289186941.0096105,8813244.482064812,887347.4428966276,4993071.823277445
3340627.763404429,6556026.117414389,162483775.84696367,7417134.929669825,3325580.5881521264,3936694.633154132
3772321.7115013963,8075506.62942035,255873828.72432938,7406418.710807477,223686.8502329432,3247430.347390233
1616699.4961833528,7332196.6222744435,62627389.834509864,9034021.930412432,1517627.0017800257,7248676.834470485
4006449.1922188033,6837802.296255734,309048133.11567277,8690879.282226495,1421068.3448429368,5833205.954623311
3396900.4829353606,6308079.754868611,290802743.2851017,7191121.546392496,2180615.1006332086,3138382.4505720087
5091666.600747368,7722634.225204167,219904824.6829553,8615742.4226396,1591851.3049140798,4815928.194729112
1597223.2737862358,7450960.599404341,798706436.1976695,9436805.211357191,120255.20459428767,5530575.829266184
2487140.873224359,6600211.547213869,298556657.7319411,9835872.659851426,1614709.181893851,3468164.752050313
1593723.2004533734,6861393.099438641,361999755.0621629,9432177.600298269,1614190.752865984,5453093.012673904
1437462.0744743352,6849523.113116663,39337909.4078985,8216189.908224126,961401.3652005589,5830450.453909146
4047900.658462255,7553748.167970549,337990510.75458825,8148770.993401613,982854.8664820956,6452774.049779441
361875.59057093266,6726471.604564327,289261955.2510411,9761701.099875374,40270.05751511268,5421391.992082956
1315005.8230984353,7279189.265572858,365026635.6064211,7570999.014040303,851616.2558110792,2329533.092549074
2659988.4319342617,7079526.28844966,191430519.9899039,8372521.935695736,1722837.0640635367,3445198.0188987213
2137231.5357011147,7150880.862295805,67738473.07464336,7359113.482146124,602697.8367934442,7582466.049896385
5812928.55901974,7158386.780760295,120077673.73380733,10357822.644286145,1115640.049702332,4536950.040925394
1309273.6328825261,7554772.526676057,250655531.2318594,9276513.38232982,1460921.7494442312,4658113.594156259
3081727.2112048953,7137641.330828116,76046683.80651881,9116984.451825455,429648.63568857557,2335652.8126981305
3140792.9085188806,6553461.33945886,303049826.3233233,8332099.003515956,214499.37369178585,7764557.944393486
4424101.745180292,7319292.538508835,21681917.704126358,7655927.481820658,288119.65026014484,5696308.861718293
1566376.8181416471,6980147.376336509,148877414.10319942,9721557.843783742,600309.6239424618,4857348.017651899
1010716.3354045429,7598680.554778562,499698993.3914623,8635583.252281133,275668.3927712684,4002812.6659320258
1141585.0808209765,6720813.111574633,280127675.40343904,8273932.586456004,234975.9897336068,4026606.1457043686
3431906.724256788,7046354.839163392,153021244.9453951,6298289.432508276,1417250.9854220562,1129442.7454169807
3242179.7657774016,7613675.1620598845,208619962.0619764,7813682.736600649,866379.3798629325,2417469.8181338795
2748469.2124715573,7868196.459467792,413944350.05147016,9127524.242889464,364313.75163866347,6378109.310612549
2506187.082461399,6740730.992428791,3384757.891197834,9490884.652320346,1258729.356368457,3861397.6669993694
3267474.6815505954,7859308.294312793,466935695.9463197,8443369.324147927,1323040.1949617444,1741535.0098624015
2170298.397391304,6940778.17857945,93068677.8836883,7495275.488489775,138597.49123531627,5796298.884245558
4272468.732173093,7097836.822027644,194610398.2662757,8442264.249842081,365223.633725869,5032048.640162021
2058024.1332934962,6849127.28513321,113003742.58448929,7147036.359626968,345854.9433920749,2808630.1914544576
1789125.5555888528,6773200.618824037,429895646.2102822,8407489.846040457,1571263.7426722054,2511133.9297546335
1140966.679550944,7379390.703410213,239872708.23140565,9158758.475603396,676544.4814917244,1530986.99845099
1675935.4192398416,6863448.294248352,195226170.95252785,6820796.128124775,344130.1037416677,3697881.9122910495
5017109.781772277,6131630.776669599,422610564.997291,7161447.623372976,150406.6929661372,4891256.533489515
4095864.493509358,7023448.158423149,372673434.89311564,8864852.379459895,1228625.9696008724,6039505.288263351
3151863.7333066515,6860984.662841573,494611363.9412211,8619214.630883578,400160.62025954854,3149062.7777983434
3724853.834063975,7464739.7062700605,271108788.39674366,8291261.116111726,1560572.5071511334,5601053.368141543
2789054.0664845565,7813138.788473463,245662359.7022773,8994806.55541048,642060.5187113902,4781485.642759055
904303.1138346608,7762869.970971309,302749067.77406794,7663361.160188815,533520.6475919223,2658704.795205504
2974552.2164226873,7262026.486792454,145139202.45517805,7013510.881916301,149214.43723462126,5503910.976835713
685263.8818485611,7227677.9480612315,119817832.52508174,6176486.644367699,493319.05679077085,2900319.2618352175
3315783.8456012234,6983276.601784826,261149242.3595297,9166513.856674805,612668.3621804672,4866052.3174954755
958762.574240787,7695663.9038020205,29896823.575165257,8272186.617878573,141447.15975505137,4105451.880337586
3955087.826985094,6975540.007879075,301585711.6915491,7608540.514694255,958061.4550751037,5978898.533367157
3249916.8946252465,7038845.364257501,7501198.974840991,10875435.904973608,167175.4367521573,5492866.462719062
2544041.080057291,7608904.527259878,108515536.3041732,9374464.701985171,4133028.398765702,4649910.804531391
1562454.0149262408,6771666.628740693,325846371.9760836,9355499.743035821,543593.5780834481,4350367.720595125
876831.6032667308,6445258.907743132,567067548.4937882,6233256.000279332,979569.08261779,1832496.6151084849
4622603.364935071,7188044.820494749,254703868.55712754,7070937.665935863,1804565.7175318154,1414767.5866637253
1505896.8498938594,6701928.545098532,269908008.13232434,8033795.567127442,989309.0699938023,2014414.9123624368
4982477.966053664,7690775.199118598,236175277.17059803,6734036.197367245,530133.6509601569,6400890.470386759
3486416.12391,7130298.895663299,142512311.37388298,7751132.917695935,2187232.9935333757,2297944.848817162
4073991.56963941,6729147.478616422,183170367.12067848,7186520.919235209,1688891.5201853386,8173446.735053298
1887555.4015206732,6630723.317675028,140488795.7728614,6666501.347966261,1643101.205752917,2714603.992081911
3981893.227830291,7107274.495213958,269232060.9683971,8177191.8967853375,1605508.8554765512,2912255.7896804335
3102099.8860527,7143039.29577571,449356302.0742696,9312942.377824418,1420121.2417286278,5892367.299985009
2625820.2122406745,7170167.980442764,188354790.88608968,7561298.789568418,720427.8563750782,4031684.754115266
3339981.722859291,7272218.06452489,514864285.6776953,8877765.566194313,1187671.7030234728,1376781.154274311
1068102.384331997,7644996.621360494,485563407.6461483,7197190.930885737,1696038.1802708893,7063930.457790442
3215804.2780444953,7268005.402904586,333781447.8618543,9435035.851340272,893349.9710185943,3270448.1104582837
3347141.6007723925,7487114.708086086,113126914.9730364,9874096.412530852,269689.4800933874,4106184.996246999
1859158.819409851,6980076.135138414,349289383.83180225,9068138.99356019,419252.8535717521,3326324.612324806
148774.97061954948,7858743.0129269,180343924.95526224,7668530.349157955,274837.59519029735,7470289.71857259
4214283.824815255,7317710.142634783,599232748.1460497,9052990.164311277,2092127.287536797,5727441.211219162
1830946.6330364605,7296454.624669514,206379089.82319403,8952013.773105951,871239.2621211519,3911559.965006625
4592003.766027262,6513409.240177258,99465359.70302114,8699536.310667718,932533.8360358439,3943804.0646066004
4288727.632789101,7034754.443437085,159323541.07111108,8472073.595997864,843579.5665436117,3828126.3655157695
2459365.6428142204,7852545.852935175,279252170.4482773,8974358.396376146,2474481.0780036077,4376143.865355127
1728536.0642596667,7195126.680620793,509275651.72977895,7691186.3302976675,1043585.4307881469,4982048.392412484
2471731.145720849,7640162.5390930325,292947155.213294,8822016.447804628,435997.01943335903,3881246.9203094486
3090119.0789345256,7823560.37777109,252298514.38884875,7686660.801544676,84187.77376165753,3193807.0823769923
1640233.204006566,7754801.1390742855,38663611.61368638,7693960.366489406,554714.0687804067,3234080.769185669
1757373.6390779312,7057237.80076959,101042943.25917348,8226566.607357812,35505.24617477134,3249364.2823368767
3641202.0116959778,7175484.854493356,58938854.54892336,10213846.416841341,19044.03828210174,7055944.278121981
2943447.4375686394,6878404.886782552,409528990.940604,7600344.056947733,1256925.9762646477,4596354.223621994
4064992.89623016,7198606.463903001,52001546.262917764,7704313.762077579,687143.150651062,1768147.8320278828
2638541.7696345313,6646076.540910946,115540693.28718434,7623772.996269606,1134321.1268498744,3182615.9282897883
1153101.6116592973,7238554.9859857485,360704467.1377557,9391096.7169849,995432.2509249053,5120550.517200955
3344741.667630878,7374316.411078733,56484766.298978195,8883231.740219744,566279.3967822116,5784292.5655474905
4071343.7124708714,7144459.901456617,198840207.07029593,10463109.526718162,743468.7943604,4564265.43318973
3893178.5961981807,6861405.268378193,388829785.2022792,7815050.661535721,1385202.4078722391,5563588.038649452
2081323.4567215685,7899380.005985005,406316031.82921004,8198596.448939308,219642.08933583857,5693264.92107131
3922738.5348485885,7477196.75368585,71888246.94800639,8761795.64766723,817950.50677413,5686795.667635405
1785110.342336176,7747024.7104674885,506958484.60288084,8725394.593462959,158675.06657929486,3248639.147006881
2333080.7087283502,6961484.140411635,240366983.76529205,8293485.31116806,1663262.8849016537,7063706.899852701
2210490.2564405142,6858356.288597956,280572237.3032154,9619560.528710028,2480737.1519043837,4970226.178134036
3725497.225703031,7670918.02452749,220948483.39650097,8360917.3752233675,174290.74655906158,4544681.28804156
2068643.0775046996,7322452.122854945,198027058.0183955,9079720.769264486,2861473.036289175,5703114.720804983
2429290.5078961956,6917456.63521521,330818684.1381922,10000647.683028372,681619.7213494857,2568185.151923434
1702566.4486826616,7006734.99006605,30877138.75834879,9083268.85667701,3048665.3908254635,4695949.266583395
3236896.4554479285,7881386.592712231,527939710.1498286,9247902.487747848,2214019.2212381484,6374635.641257833
2247784.384037469,7200278.883279961,412972260.05078226,8337904.993167977,1207567.1462816102,3238428.4129155036
3359339.522003677,7473193.6099845255,34610420.62984248,9354510.992485955,1248007.3518265535,3457959.550343805
1952701.2964999166,7250028.082110518,397465340.4250492,8482310.760639217,1535708.2059437805,6530025.041006336
2416089.4201109917,7146109.713934312,213812588.84206054,7267376.890906548,197598.67537733703,4731824.761080798
3999024.078691157,6827650.595304597,166789409.7513218,9152824.10144965,1459001.5569222819,6374898.646416849
2311102.4082060405,7205665.15990264,322577611.9918942,9986537.965559088,1432540.9325008956,3993200.133817223
785812.4973177884,7168666.15052385,487660656.5479503,6972809.942526793,477116.59855566197,5038489.930349273
2891686.4084242517,7697199.586445225,395118537.1162715,8219473.277286168,45855.33176639723,5020684.965433689
3721887.6668552803,7709591.490600355,396209433.6489819,7327131.884173801,391577.99736820685,3841068.0561553882
2161410.6588195274,7810797.164834084,234577623.9887415,8588354.44441515,320962.97530851094,3129994.0139496764
3823016.191220214,6917911.113126934,127223687.1419356,8789094.79924206,1478948.1918927839,4647452.6441903915
2347141.595492683,7795780.920925193,320408994.52288246,9986400.548340868,344876.1454382008,4667357.9052692065
2933048.2513189805,6633028.432092664,280741669.6859577,7626807.617941752,741871.7291195989,6007377.673401617
2929996.6535052056,7412782.240949819,522903182.6806365,8035067.303517036,1647437.3219325466,4902448.437937468
3837656.748023267,7677049.039979753,444942756.2360063,8701007.514598407,642301.0464718625,4597435.464438772
2426395.47662405,7548489.151585908,582228344.527127,9389624.52634055,2228623.8143278174,4662671.61670199
3577355.7309703236,7636723.900997827,314009605.6804013,8347029.756995184,179243.38139231293,5693333.288711161
1627795.5367864263,6906720.086250666,355595059.3982441,8558854.33680376,1370479.4290853685,2996127.9988102713
2209235.5588788064,6996150.773698483,267478511.5728084,8320159.8437626,1375988.2348799023,1865624.4482580232
3120489.701632152,7029199.825138609,121098448.2307304,8428157.793165034,1723281.6739120388,4814548.835217941
1458743.5308096928,6200126.630216781,383849.5630392162,7358294.768555026,1620653.0149146626,2917791.776208958
3240111.642263445,7250693.761801836,585604216.8859749,7915421.57343484,627394.6933403425,4632700.592515463
3502068.1939511076,6940117.293678086,134424738.00784212,7167677.325116638,234420.1246142313,4792029.114059904
1485636.1518527206,6318320.279374179,391190981.3061227,6658714.96475283,850383.0305814184,4031850.0399173694
4225266.795816477,7546057.931226006,139042889.9270482,6759291.659252916,1302554.6019596504,4095767.539448685
813689.7232192477,7257776.881916904,380800273.3928302,7380423.71688365,1548890.0108639335,6487691.94468132
1337965.0072067732,7342622.266362161,61351047.71391098,8911314.06481455,1296354.7328801323,3543284.8868133966
2171602.0459198547,6944553.980769001,320837873.1828122,9504711.654404253,330287.5224721825,2658843.508553747
3405217.6136525716,7404916.768432384,211911475.2144419,8644214.272571664,263854.3094059103,3909280.6818393483
1482677.0133698697,7719964.652284997,247220371.46932298,9660261.808970705,667000.5906773366,3205331.5396356285
2483243.917017459,7039969.877378579,48962990.35566813,8151722.24531795,729180.2443230973,2525529.3444556445
3950663.6693720985,7349296.173955607,324863071.17259383,8473398.577425353,21081.00213029096,5919755.24755325
3491258.797530484,7149321.955240114,160185048.7105857,8575405.436531322,2363140.188380681,3996429.1082531353
3487603.704372145,7477867.335397666,470499604.43377686,7653763.814336369,871278.57465732,3950308.526725701
4610143.620386106,7310898.498773734,359770766.5801735,8693187.918007273,3214982.2741267197,4945555.64274079
3417364.305365075,7817538.499404298,460452372.87077725,8395666.037605243,3235157.1161475116,6094950.776931393
3963295.4512771377,7343668.725050911,178374477.42351818,10891220.160050651,778436.4628523232,5253829.709965583
3103848.823663536,7180198.142897585,249354229.62077424,8074231.250090784,822747.7648741277,2058837.271737954
2741862.7350686914,7852897.43609608,29871887.651087537,7599637.593028178,772850.4070787544,2523591.8182763928
2839272.3127758084,7576324.32088045,214211263.17742026,8060856.29845937,853138.3894881862,5867164.18816661
3503880.9253355004,7413137.657903245,262080337.5352699,7774761.722407576,729111.2850039408,4017703.594168939
2605419.9838814284,7762040.162888087,366309900.5583056,8276140.93188406,1585275.0898253026,3989427.8849510374
4589934.367792101,6836503.798237732,5639075.188280739,8759234.05096501,245363.65184142988,4373696.025817958
1942243.9013469291,6983326.375588501,92393440.16051206,8608348.395172156,678077.8713318876,3578992.608486682
591653.629990895,7369124.756926466,107004591.17811498,7593642.801277904,690220.7290945129,3736360.771015255
3331173.6977432435,7187086.065073754,96962376.43034562,8611431.314739216,134994.43939928093,5417975.113682728
2426145.1799431224,7399376.83450381,456634391.9269596,6453293.272030191,1125520.313219417,3017030.733506383
2520781.6079931892,6535666.149581,268380064.6219577,8195659.825649492,2179381.965456806,1550301.2638480442
2818581.2339079403,7444590.283224817,187611448.10430184,8353557.984638399,41617.17688996717,2868882.120700206
4201616.511907938,6523139.043444261,441946183.48637533,9086599.471646283,1155172.516940828,3370116.179380801
1448405.1090431649,7468793.316363104,166419555.1686188,9565453.491884764,213981.9076916792,2225394.0114272153
730341.2708290278,7580519.578743212,369473887.30678105,9546214.072330054,994299.36313961,3479172.2574809333
1807921.0420097893,7682720.320693184,752108319.8138187,9274753.207300749,348897.6396384286,3172051.032954044
1659964.345750935,7142716.3782402165,90564404.66131204,6697725.073693703,1068912.2861861389,4886593.266360598
5500827.114005194,6982235.969373651,513878149.1176115,7234645.71008059,548191.5610976366,6386333.846404419
3699226.9343877262,7378819.919457547,195513798.37718526,8678655.844614808,843935.375627939,3893477.105452713
1888805.0755283008,6961811.355359226,636561435.4246227,8033009.828102407,118386.3231508783,2523742.7568218876
5881902.697064645,7344875.113243489,304656217.06995255,9136956.050557703,465.5930586196482,2591261.5484381984
3216000.464070066,6822584.940408402,304345988.39612,8357689.610120082,252419.7442386453,3218632.039835938
3761428.2551981644,7040674.902490063,47672062.49428612,8034703.348008275,61209.46468811529,3804740.1614972753
1622903.1639344834,7263702.983918006,333464238.84328383,6511885.453846304,306181.7095307016,3103476.7202276965
1721298.0849506964,7251917.0450070575,177389009.2704675,8253797.490036705,2489595.4209384616,4615452.26069582
3015325.7896443005,7405514.6728654485,141836078.65846568,7467908.9244021075,1362893.723178267,3221633.341300594
2348774.829913554,7658725.703116128,248382186.508301,5134350.367142317,3175125.308177119,4709159.252737262
2894625.6702475604,7090622.718571852,284340413.23216194,8778400.886014707,826295.3475958153,4939521.610587172
4071182.3286571205,6621998.742831614,10603086.76495945,6285699.624903601,1311608.3477673917,2013323.1635488404
2575154.6224336275,8354900.0439685695,335314547.6371922,8148670.418806287,2637873.5941482424,3465536.463496347
1373497.8330949827,7154021.870324,92262739.23448843,8736315.253043376,1459520.7250414272,5299608.160369385
