Marketing Spend,Administration,R&D Spend,Sales,Operations,Profit
302899.409809615,1343979.5626891623,279498.07278512977,1279273.2438760032,694023.0312766402,1019235.2775787617
403837.3571109407,1334162.759852329,1038382.0635952777,1204682.1436769862,1066498.3108997154,609875.9753082304
328524.1748093071,1381839.940834355,1089048.0557278797,1369618.0450488296,596745.175967448,934720.6954970488
234666.37318496403,1354880.6101803184,1287899.2843190886,1324275.1198098199,1004012.6309330985,888877.3382500259
714377.8078368066,1411210.9225694425,1969075.4905869449,1291909.0608831712,781826.8606688962,1219950.0437854445
447950.19076084514,1420109.0922208468,2222790.477345367,1334320.9789319343,623942.414822263,1219470.516742405
591565.1880416065,1433242.3211880624,2532805.9438482895,1385838.849282902,611435.3741161362,1359441.4708564682
595337.2729746418,1476715.8649737174,1071103.3362315805,1320180.7368965894,625027.5908660855,1203563.9326587569
378199.625645187,1383739.7820961638,1736988.457325608,1341050.295063726,854433.8938829161,999357.8843250426
310277.5901541591,1355611.7482994555,1279561.4598176559,1240701.1134475297,866947.6357713942,869039.5316097684
196236.53340571036,1268924.3003179887,2114252.0847773156,1252184.7970500519,788737.336391183,702706.3794850212
303189.79229975946,1424625.4510915899,1070836.2809479577,1366728.7033892414,719968.0311187989,966927.2088382673
340216.3041333076,1370754.2012340548,1256283.155271696,1311299.0018089684,729033.7130517437,1073758.43666126
737628.4797579976,1427897.6280900748,1717744.1387804437,1455148.9218481919,596434.3841977918,1402437.109026841
222690.61852194316,1364911.500258807,1468033.0202003396,1338940.0652142842,927118.4656702502,913162.3578745854
563039.9639342004,1427255.259636823,2295170.66165413,1329645.3521206854,658654.8845466715,1200116.6774285934
359727.7800217236,1373053.3267952483,711867.8475167226,1251496.6586186122,995570.6899268536,809899.899383286
585364.0985615909,1368218.0960685278,1188911.5317617808,1333461.043550832,818993.953773137,919607.0711539952
572779.1627213405,1411728.0189141736,1946035.493279606,1425884.7612814577,697800.3543046836,1291015.8795897486
312257.32724016916,1361870.165934824,1811144.6698748393,1307006.4398360914,874578.0341649852,1040478.4851361997
427172.7857135198,1332253.056678305,733353.1127905766,1268991.6333888336,644644.1157101931,1059710.5099462757
337756.7794476078,1306796.4276845157,783722.3213152094,1286013.6161370245,692224.7017372819,865492.3283750234
512208.2038553447,1413348.5855260384,2336487.747979543,1316261.3871213798,698693.9266963332,1329547.2057526282
543529.7476224595,1403278.0796090923,1699255.765857541,1316636.3535588132,840378.7967774047,1071949.8983559927
461761.24397717515,1332872.1317997524,1140087.5694411125,1404272.4862805456,706251.4909995481,978246.0605288264
366400.73525891505,1264229.9617915498,987780.8527457808,1217122.6718379606,990506.7879255052,631619.0057452299
529777.2582150404,1345330.5037815943,753202.924481689,1250341.0833459713,752123.3319838948,918072.0546424263
312952.6604225711,1429549.9079125635,1408566.328870286,1312414.0835404126,570431.4091584648,1232386.4690701638
547475.3520738328,1373710.8444355556,1811701.0804011454,1344648.0578214321,716943.5997027289,1097489.944085619
248021.66127498634,1304407.1624353854,913433.3905865203,1245941.7815267434,695829.7144749025,863581.1536604345
46669.94053430983,1225097.898111828,685731.3641002834,1166114.345150617,1320821.1396787597,431870.92467774975
183911.17303572007,1394374.642895861,815793.1472172539,1213557.8234883703,800948.2134335171,828831.9414567023
546199.2868698891,1382426.158645375,593382.825439868,1241699.7273550108,946638.5940930259,834090.1610355128
457665.73939664755,1474323.3196368087,1654615.0454814362,1390177.937276483,672931.8600323854,1060938.7905855484
433684.1690820332,1432087.7110887195,1844168.8517639232,1358860.9570424506,512152.16271064954,1382444.046051166
454507.7522444672,1423715.0550048864,1197062.8755234813,1267829.905992886,917770.2541912431,1193252.109540335
317701.9534149516,1346924.68852625,1187148.7997623542,1195431.2653687433,1050031.6314076884,681478.769969109
559527.6131180438,1391271.8542936784,1903190.3928772993,1381492.465320292,561218.6633933875,1276703.8064422994
713575.4633182959,1393258.1146945492,2783662.0020323982,1387150.114532319,497293.24785227084,1562991.388477666
385361.05653037666,1413683.6493973127,845884.4453490272,1291858.3182828675,590489.8447345706,1149503.2752026631
359514.06328206416,1388101.9750283659,783822.271439611,1368013.237306567,692089.3602382344,1076466.7800554507
468100.6840584666,1398899.1641294775,755280.6769078395,1202319.3516942214,834092.4018776801,950838.4174293838
260297.60462142603,1357306.3112420626,1442734.9750666313,1277683.6656562076,1000804.9701206783,776771.9678627751
282515.719708219,1455753.5479549936,835764.6160170122,1334617.0127780347,733883.7549462325,1176348.203883783
317154.6138460875,1401416.9043650946,1629312.4070938078,1349727.3022736765,632461.9100274066,1340052.1584696316
303236.1983368272,1416631.6472322873,1306496.4882367551,1226683.1894446132,1026211.3294337224,712717.019330766
267167.7585639989,1337894.5343649331,1251945.761284078,1149746.0969452006,793959.0427925389,709431.6066094614
568074.4051687289,1388840.4916316336,2179281.8997604186,1211899.615155004,772432.868431505,952327.9475082913
595233.1345940218,1398617.807397721,1852804.894652895,1338419.9793461985,575843.623175222,1232981.179650479
357122.8953577851,1303583.1602610215,1228229.7617995534,1239516.6342379905,850975.979754756,657286.0181896412
797632.5710338295,1464632.7806460164,1280956.6947958483,1329297.0787519782,637397.5409276014,1390210.7457294334
520912.8703033277,1432130.7724406836,1753257.8561651232,1350671.9763631255,711799.5595728566,1188332.0214625848
374806.8218578616,1356056.99923674,1233371.3435007716,1194069.5936781175,804598.0478146874,929566.4087085864
8035.125945246407,1286879.9377578697,1243033.8699283563,1189413.5244023816,1075692.4745298089,600475.7316779795
408622.44130575215,1361435.8343838595,1227024.891341947,1341370.027091737,668766.1386004227,1093648.3774646858
184619.2783706757,1330824.239955528,390639.71421713324,1254012.7447966652,946699.2573149665,915832.1957749053
366168.09951385204,1338828.9249912375,938731.8990591725,1276830.1002154793,845018.9801606748,911131.2162081031
356979.9860948546,1303214.0702555175,1946547.6114780235,1303621.4411420715,880597.2194871551,862998.8785742811
856624.2975505721,1430315.57518917,2516518.438822833,1376590.9054403217,576123.6135458847,1434756.884029497
264666.68403777457,1342032.788299406,742650.0046406102,1187505.1867071588,863929.2550245236,761265.754531212
564642.6760488483,1395177.2116750479,1397012.2760927393,1260436.6119488555,740053.2132884949,974705.3437546676
364157.4666498054,1320711.483827926,848136.6177389843,1222769.5087879284,897076.9802754645,804477.879501269
332066.5866716955,1336551.080602407,592776.7248537736,1152950.075086936,1003281.7420909359,710024.7269583333
201519.6653647264,1373330.078991824,1445923.0786989764,1128329.2064743363,782555.1799855563,774669.6670281021
754865.5875559672,1423706.9204486092,1557999.089335652,1351710.792162585,614142.210710747,1512790.0916865864
392457.4928936042,1363058.1524229906,1460888.0302441814,1228518.2693066816,872179.4242695312,837477.560744084
383744.67830592336,1390731.7492056382,1257115.326068265,1368159.57752144,783046.160186818,1209011.700560451
681338.8207862147,1427404.6854366623,750437.3706012599,1316977.319090591,708519.2217837526,895158.3884687412
225993.10112613253,1306020.3584931302,1197267.2125021815,1170322.3353037748,994796.0591380423,602216.7897315524
733867.4167943888,1436354.5707902096,2084699.7636178227,1301913.6576817133,617361.8517825183,1376348.9893298
122137.27131050082,1305486.723128098,1021493.7533713956,1159562.6367014877,1242019.6630717875,547125.9681191896
231341.80981730655,1386084.5049490149,1188759.9083283357,1295296.063297219,695189.1439921283,927990.3620101426
263753.1270909713,1337990.5926404737,1451213.4357114052,1353098.4830003767,858864.6226164608,904838.3213918941
605946.2382335097,1390146.4079135018,1148395.2686665296,1327487.7882498347,621761.6442667238,1156803.576619343
351999.4710279157,1427129.9102198477,1414002.090580579,1280954.019163887,604285.5391264017,1014778.5028303398
507423.4368275307,1414179.6602148158,1345658.0749983077,1264444.955142227,796069.7612677314,1072936.105967112
263811.8089531796,1404594.4355961564,1243320.592882636,1239081.3737253037,689109.5859409436,1143774.9318912998
323337.2534469791,1356812.0772506115,1720353.2378144846,1354575.8828169,623369.6559452661,1108728.793233861
192190.35654964982,1329164.0531811249,1351657.019340511,1164352.8759530936,816490.9890048505,669288.9720432493
373471.67636999174,1396092.9587543362,504017.40612755157,1340038.7962606144,788132.7468860801,884497.6700146617
188792.50703472493,1300634.241124522,485147.51382796187,1150597.6165592223,1021104.8827071155,595364.4668659135
468971.50408512045,1443574.612342441,2109203.0946870027,1336908.2227306038,692734.7146258631,1072174.8022925616
425881.7761022965,1383493.6858422542,498680.28958133433,1250425.878004661,823923.5533485134,856924.8506371398
206954.09723406396,1324655.5391047676,560590.1613909563,1260368.0499763032,867966.1833674615,837735.0762526079
388752.57639461895,1443577.299202627,2262905.6710514636,1374898.349839747,435503.0860703273,1552142.5728823738
311880.9803059617,1349499.02170838,787431.159747653,1260837.6454855916,704125.5847364983,887586.9251844913
771864.9821250256,1461970.93306869,2244768.7675355365,1415043.5207018172,651811.2297055353,1497324.9963229122
397861.6343415981,1350961.221773758,576435.5922424137,1344695.8143300088,734006.4320432815,1050796.293074728
664382.3211253999,1388533.9009558335,2420127.8515476016,1344084.2765642442,515191.9865168283,1393772.4455157977
496889.0827145722,1410842.228780394,2045230.5195845463,1333760.7940774914,574465.7857523394,1143810.4025334343
466646.6963435943,1322920.6649823515,657860.5306713957,1223784.2376377252,843201.9090997371,773060.4073026334
214912.6212585474,1360936.9711676657,675428.6590525067,1257381.2920453514,931601.988143006,725875.89596416
500477.306878814,1406323.6247530442,1823631.0549684819,1261949.6015190408,710764.7702642282,988114.9803010044
524793.5806583276,1335477.8439577713,302999.982046925,1250765.9039808982,747655.7310308531,829821.6386640287
107655.795195896,1327006.344874029,1704602.0819953165,1217303.3722688016,1028699.5737618812,601128.8887944676
456489.3577124047,1369876.7585011898,1384090.948322373,1261351.8679069346,697583.6715127137,957027.8749343392
363545.54812671326,1458686.0907241763,2244304.355514176,1340285.3509787035,676988.2692273163,1209140.467471804
532749.1896530294,1379136.2689894265,1235986.5155638587,1265466.5738425232,792328.1836823612,1061868.5126686548
490167.4160429692,1424988.181936293,2154220.585605605,1360630.5863870936,685308.511355674,1293504.0457354952
316310.06827596505,1319795.1613846114,1423401.5864611263,1207833.1917252822,829395.8993145245,689768.1904643775
436177.4002918401,1391617.6624445594,2275442.1737901317,1326422.698003124,704877.7775615505,1319295.4747372796
278410.3191489966,1405152.3030983643,1364617.849837517,1253208.4233185304,713216.8111457159,1006688.3227330707
519024.2819416812,1395401.2549087966,1691713.025020275,1388009.7251401627,828544.1844413901,1052030.700651208
465662.89578716026,1329632.3193416134,945000.1713869602,1226239.4441196416,966650.8448136265,851577.3821459855
652922.7860686581,1418862.4034569077,1226255.6163426945,1372447.8485667212,602694.7698887178,1388305.848833817
534388.2730730239,1300195.9583134328,1071904.2671867034,1256703.8421529662,705315.2973436989,805645.5738540874
412543.7522022583,1388682.7785124371,1750871.0613168045,1290496.7695253838,1012824.4843434271,831083.5013852724
534256.1451379982,1384870.3683081525,1377085.6755132976,1254586.6462536997,788807.013234316,1006687.1988166589
304071.8845869165,1397512.2847479891,186974.21520882763,1300567.5430552769,705691.5384255876,1058947.0813711295
276310.28395103925,1443888.3740679994,2110867.244781423,1307097.6761854847,683062.1990400332,1176653.291005473
476328.69955477247,1387190.6887311856,1070818.5098570576,1334084.064117631,830433.3181594902,1097635.2405723478
763882.0931921336,1403134.3857961243,2392065.572294343,1359617.6660912507,690794.0647282412,1398365.8226345135
587764.1508470256,1377554.0172288488,2050397.7934186396,1337406.559874495,773650.0753957769,1346817.4903037865
532644.7170605371,1341545.6819050834,1553499.8336422783,1291026.9619952734,811837.713989117,1006643.429710364
316156.45237179135,1183957.9442100362,432033.48720823386,1041628.1131398093,1396372.9970312566,337823.349403224
107970.37901174952,1324363.0254006411,1039042.6500337049,1196801.3900948819,1011946.0987507084,694598.1515079932
482692.1160979681,1390588.5110959974,1233477.375001191,1274599.0154459781,853646.1055386624,978074.2718382775
148132.48085652653,1325006.3873154852,337749.2247074017,1233054.3717495948,773204.1241002855,718145.1816367903
447893.95530121314,1329667.7472183285,820247.0240902889,1247637.8392491578,982759.0882606282,744489.8542610127
690093.9568063332,1372621.1569186528,1494206.302066076,1292093.0642055087,681051.719434218,1122777.0294650905
483205.5470998317,1364511.738988553,1954436.466639428,1333078.7322477875,550429.9370156361,1225071.4460185496
339071.40980668686,1379235.1720339234,1791628.4559929944,1371125.1778869987,679302.8827767123,940660.2691675648
273940.93026925705,1264198.1886110604,423848.2596388535,1110954.015701279,1388250.4413282764,371228.8622002547
574811.7352104372,1378895.654863339,1487631.300430249,1301850.2056635632,509082.00619356113,1268189.7087434232
603218.0007706837,1312798.267270018,1181133.7055133446,1266378.8789299615,737309.3859611325,948809.0957104918
459384.25975463085,1375033.106090613,1356007.2233487256,1266821.9551058053,669362.8850773819,911590.8296034619
664777.1036665681,1398003.5666758185,1795254.6606112989,1323791.2976387087,771194.7202571908,1363633.972351239
35584.14052761626,1233771.884371489,1713647.2419442898,1123480.0207733074,1279962.4479704131,461411.14777418814
358161.6931055599,1422254.74442703,1009532.3126243324,1279042.7754860774,762144.971841899,1037972.1422208708
433153.19312921877,1437838.5791314086,813845.5456689459,1349844.3846822109,543822.1643932268,1311815.8097922374
434029.78224417847,1412951.198392774,2146188.2291490906,1359243.900515149,586264.4428043918,1258064.648471014
86748.32157926974,1214424.1463659457,795809.539561511,1149699.806289881,1211819.0158012987,540886.4471716605
559725.2890643114,1415119.7675968776,1505510.7518720145,1364164.425186513,746292.4935111962,1281253.4527111733
491224.46167027304,1383863.1087300386,418083.2652067973,1289354.7688532928,808140.1544369785,839437.9191173404
400453.1387148234,1323954.0723541756,2049713.2282687777,1256366.2916272606,824387.7301251618,757816.392113283
355298.5424553569,1401317.4560888014,1136506.5140754967,1301075.5705933152,764436.7091216593,1034565.8970114982
282820.0952153835,1383456.452499693,1608801.6772538733,1375289.5675895838,747437.4142918595,1034921.6375507242
626367.5288698784,1399487.5036147202,536031.8882646929,1356293.5422180686,522247.9141072456,1123241.8899642476
675807.6926862417,1406653.8089765415,2147946.394942685,1335686.294425834,694870.6110481039,1239847.367521443
468688.76897602977,1367127.6576231262,1106159.8102121884,1197624.8092140295,950739.1363499607,831928.5354516582
473611.81136401044,1306950.3410322024,1157818.806242128,1240009.8745955117,895261.6116626639,839638.5801874747
470561.8489442749,1442924.1987302275,2181004.777839231,1242417.0098226238,662495.458281267,1166963.8581346832
288357.85984399763,1342941.3224727025,1858412.1009691432,1342301.7845568429,802425.5325495083,972980.6293875326
446915.201567492,1417764.0360576953,1123514.046449325,1303674.3552550157,677346.4340073334,1050493.475800677
243782.5960810124,1397327.628047123,860049.6914224536,1266295.5433727168,936644.8408258373,918360.405259204
366335.2833018593,1315633.800816594,775350.9681404273,1282660.0197687827,934480.914964356,949970.9860656785
865658.9607870642,1465872.4939625245,2438674.5454417923,1372439.447940614,575587.2938349623,1589038.0022797443
532163.3613305266,1405480.0689091505,1212994.8468635697,1345948.127637356,591134.4845769859,1233494.002911265
546333.7825983423,1380122.762764227,911548.0052633842,1278952.6351050353,696214.0339669627,1174917.9813826885
547302.0674892081,1358156.0062279452,1332219.7206263163,1303790.378042033,664628.9203864395,1117263.6150912135
262613.05198108713,1425799.1437029897,1002472.8826570048,1312499.7477008821,886520.6544476853,948779.4075668454
321830.08421140275,1306758.1940306225,936120.7622099186,1170860.3996509996,1074674.6870263359,609341.0707721651
373701.15889791615,1352531.9078594185,1648873.9876143797,1206867.0968292444,768643.4467705237,743908.2256599107
51677.21978283078,1330093.4750618665,1284939.7293749414,1160281.5370570172,819455.9773426653,805389.7957968777
413702.70593268913,1361897.3074350487,1008822.9104072828,1298138.6073045305,728684.8202389056,1135194.7277340891
806212.0204923265,1388763.9788564325,1232353.3607475876,1213394.4706959524,776408.6293470691,981361.7401800572
603693.0563392726,1468956.4821092063,1956057.3972685547,1296556.3753110406,688102.3339992793,1285909.9154049968
255110.22918070605,1392743.4891480391,1480575.5389118025,1322366.2437913162,948535.4519275482,823819.1309050831
280501.2877499365,1372524.4526787186,816066.3343161214,1228916.2886824254,871579.2945528404,866899.9648203792
172146.7343100148,1343725.6545449803,1338708.2535284664,1183525.6802478682,734440.6801690881,949685.310346287
375372.0626443403,1399039.7571453438,1361271.278563181,1267957.7535051622,671244.4219009092,948595.306805693
319573.376444245,1278210.6758220824,1382062.3838990165,1161107.3473772085,1125463.2326532525,461105.9329900306
674450.5964221145,1452727.611443156,2628225.336195134,1318041.1716847937,590300.480277852,1374980.2812040402
372942.8617555256,1381990.6777337152,1614124.2476607827,1257468.4172663912,590156.6873706601,1154406.5660079084
227511.00022910483,1328312.0373073097,293755.74524978735,1227913.2075078902,990807.9297705117,680534.7671652499
690799.4666350835,1457798.8416322675,1801677.9564804656,1460234.7195482813,817540.5140381265,1372370.194071349
292433.40825574705,1339617.441586214,1000323.396633904,1352490.8963386947,835540.0482271599,769719.5526337512
386526.80210015544,1321503.6650522016,1055165.1535587932,1272516.0458732494,755124.6096977615,861106.2545928415
674854.7647726592,1361121.4329530192,1058416.6244539407,1227946.09689443,661146.0725443908,984152.5007395861
418153.0840729353,1387251.2902060053,1861230.2336014064,1357412.391035955,647621.424617922,1196443.8247250915
410445.3989858596,1354168.7643665404,1058651.6586885313,1237031.160071609,1005160.8953036702,667544.598645115
373600.2082188049,1341281.667945778,1461607.6344208405,1228883.5864648374,845634.5240145973,913980.3866363661
307719.0508625928,1385533.7851719589,1462672.2621724438,1256324.5394914267,779922.9591852585,1021806.8426101636
341307.1488333548,1342524.645430433,1492848.002035873,1309215.3343414343,644754.4267602005,1216382.8960499298
431737.9660766771,1364020.4658699208,1290064.2131398632,1255443.943042643,889648.4809052383,822538.4482058024
364049.9101502186,1363238.5479508592,1059340.3470077752,1287301.6831648792,775611.235187795,1015706.0747323018
446358.66612793884,1389114.6272868009,603819.9864368159,1199456.2045385593,684093.515363739,816600.9160343673
291433.0868593643,1429935.70756796,1187658.848185977,1282030.4014678462,794082.6876793522,998209.9013509855
533903.2121741043,1383009.353057097,1733681.1320965404,1268648.973034221,795485.9716406587,960541.7080513868
539191.2799703272,1328546.4489933075,1844088.2030306137,1279405.3850784628,964618.874027861,937927.5965864784
732533.1406477462,1365380.0349464188,1679345.582595123,1413296.068101742,615919.4021777532,1281421.0173220462
273287.3842104657,1325201.1717755396,773989.091827374,1264372.689014848,812264.5811658544,865863.1180314112
423280.6861818952,1365601.6937657886,1395169.2399538727,1303250.5566339802,708312.9921117361,1051896.89095176
624433.3970437169,1388080.2849591186,807883.7346264003,1344027.2098939521,681196.3574146952,1208561.9716457427
345186.24624823075,1376278.7919103054,737492.228671459,1299936.4349189405,731127.4023925469,985931.8437203784
507584.73504499154,1320788.467084643,1621103.1987310308,1330312.6186067928,792679.9919157982,927323.6849989546
52201.427341387935,1375957.9813286085,270218.3300071069,1278401.6823560903,794833.5048221705,750563.1141028191
467791.38699772675,1428028.8389435206,1273773.06453455,1267304.0064333088,858848.1529076,1117148.0915513905
461165.1411390846,1435922.8483980515,1759253.8822934977,1347074.8213961087,688652.0721604585,1189504.8942588551
